track_name,artist,album,release_date,popularity,spotify_url,id,duration_min
Art Deco,Lana Del Rey,Honeymoon,2015-09-18,81,https://open.spotify.com/track/5jqNQZBwbZWQXPWfo0ygZF,5jqNQZBwbZWQXPWfo0ygZF,4.917766666666667
Bones,Telenova,Bones,2021-03-18,44,https://open.spotify.com/track/3Htni6qugPHqelC2PmQM56,3Htni6qugPHqelC2PmQM56,4.9241166666666665
Void,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,69,https://open.spotify.com/track/2wXioTynVwrEWYRv6R6vEj,2wXioTynVwrEWYRv6R6vEj,3.394433333333333
Wait,NoMBe,They Might've Even Loved Me,2018-03-23,0,https://open.spotify.com/track/78q95oBxFrzHHAWsXRogXa,78q95oBxFrzHHAWsXRogXa,3.572216666666667
Lost Boy,Jaden,SYRE,2017-11-17,46,https://open.spotify.com/track/3Qig3auHwFlgO00p5QM6oJ,3Qig3auHwFlgO00p5QM6oJ,9.497883333333334
Swing Lynn,Harmless,I'm Sure,2012-08-14,73,https://open.spotify.com/track/3VCXx37jNGNOMns6z2OnvJ,3VCXx37jNGNOMns6z2OnvJ,5.3573
Compass,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,67,https://open.spotify.com/track/0YNtAadZvKBBEFARtfoCV8,0YNtAadZvKBBEFARtfoCV8,2.7993333333333332
Moth To A Flame (with The Weeknd),Swedish House Mafia,Moth To A Flame,2022-01-03,74,https://open.spotify.com/track/7kfOEMJBJwdCYqyJeEnNhr,7kfOEMJBJwdCYqyJeEnNhr,3.9
Lost in the Fire (feat. The Weeknd),Gesaffelstein,Hyperion,2019-03-08,84,https://open.spotify.com/track/2vXKRlJBXyOcvZYTdNeckS,2vXKRlJBXyOcvZYTdNeckS,3.3682166666666666
Odd Look,Kavinsky,Kiss Land (Deluxe),2013-09-10,56,https://open.spotify.com/track/7xcqbjV2NfxlnJzqdRuO7E,7xcqbjV2NfxlnJzqdRuO7E,4.214216666666666
Until I Come Home,Two Feet,Until I Come Home,2021-11-19,0,https://open.spotify.com/track/0ZWfWytIwA7UwvB8oCNndU,0ZWfWytIwA7UwvB8oCNndU,3.26395
Oxytocin,Billie Eilish,Happier Than Ever,2021-07-30,73,https://open.spotify.com/track/4t2OeILB07eMGTXSUbMPEu,4t2OeILB07eMGTXSUbMPEu,3.5038666666666667
Telepathy,✝✝✝ (Crosses),✝✝✝ (Crosses),2014-02-11,0,https://open.spotify.com/track/0T30E0KIXhm7cXxbQUmPWi,0T30E0KIXhm7cXxbQUmPWi,3.5836166666666665
K.Y.S.A.,Phantogram,The Alchemist & Oh No Present Welcome to Los Santos,2015-04-21,0,https://open.spotify.com/track/1EDcun64XasdUKubMHt9W2,1EDcun64XasdUKubMHt9W2,4.3486666666666665
Hotel,Montell Fish,Her Love Still Haunts Me Like a Ghost,2022-10-28,80,https://open.spotify.com/track/2LtCEKs68u3RpNh4wybCF8,2LtCEKs68u3RpNh4wybCF8,3.288883333333333
Fire In My Head,Two Feet,Fire In My Head,2021-06-11,0,https://open.spotify.com/track/3rNejdjaGjhAeolU3eus1t,3rNejdjaGjhAeolU3eus1t,3.1449
After Dark,Mr.Kitty,Time,2014-08-08,8,https://open.spotify.com/track/0zCgWGmDF0aih5qexATyBn,0zCgWGmDF0aih5qexATyBn,4.285783333333334
West Coast,Lana Del Rey,Ultraviolence (Deluxe),2014-01-01,85,https://open.spotify.com/track/5Y6nVaayzitvsD5F7nr3DV,5Y6nVaayzitvsD5F7nr3DV,4.279333333333334
Better Off (Dying),Lil Peep,"Come Over When You're Sober, Pt. 1",2017-08-15,0,https://open.spotify.com/track/1tlrTC3x7viJ1U30oOFGdF,1tlrTC3x7viJ1U30oOFGdF,2.580233333333333
Spoil My Night (feat. Swae Lee),Post Malone,beerbongs & bentleys,2018-04-27,63,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv,5VuxWXbt7XENQCtE9TzpTv,3.2426666666666666
Don’t Break My Heart,The Weeknd,Dawn FM,2022-01-06,62,https://open.spotify.com/track/6a4GH1gljLL7VvmO9u5O92,6a4GH1gljLL7VvmO9u5O92,3.4244833333333333
Repeat After Me (Interlude),The Weeknd,After Hours (Deluxe),2020-03-20,47,https://open.spotify.com/track/5dMVtDN1RDNTOL92oDncwd,5dMVtDN1RDNTOL92oDncwd,3.2635833333333335
nuts,Lil Peep,LIVE FOREVER,2022-12-02,2,https://open.spotify.com/track/11k8KTbNeG9iabeNXMuwf0,11k8KTbNeG9iabeNXMuwf0,1.4226666666666667
Less Than Zero,The Weeknd,Dawn FM,2022-01-06,74,https://open.spotify.com/track/2D4dV2KXDTszzJ3p3cFqhA,2D4dV2KXDTszzJ3p3cFqhA,3.5302333333333333
Butterflies and Hurricanes,Muse,Absolution,2004-03-23,1,https://open.spotify.com/track/0xJLcjd0gaZct43xG1UlXS,0xJLcjd0gaZct43xG1UlXS,5.028883333333333
PRIDE.,Kendrick Lamar,DAMN.,2017-04-14,86,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg,6IZvVAP7VPPnsGX6bvgkqg,4.58755
New Gold (feat. Tame Impala and Bootie Brown),Gorillaz,New Gold (feat. Tame Impala and Bootie Brown),2022-08-31,63,https://open.spotify.com/track/64dLd6rVqDLtkXFYrEUHIU,64dLd6rVqDLtkXFYrEUHIU,3.5858166666666667
Running on E,Brent Faiyaz,Running on E,2015-11-15,68,https://open.spotify.com/track/7q1rfAWSkb8AQpZCgEX3jq,7q1rfAWSkb8AQpZCgEX3jq,4.700666666666667
Formula,Labrinth,Euphoria (Original Score from the HBO Series),2019-10-04,78,https://open.spotify.com/track/6EtKlIQmGPB9SX8UjDJG5s,6EtKlIQmGPB9SX8UjDJG5s,1.53115
Late Night Feelings (feat. Lykke Li),Mark Ronson,Late Night Feelings (feat. Lykke Li),2019-04-12,56,https://open.spotify.com/track/7aQeWViSfRWSEwtJD86Eq0,7aQeWViSfRWSEwtJD86Eq0,4.1838
Redbone,Childish Gambino,"""Awaken, My Love!""",2016-12-02,25,https://open.spotify.com/track/0WtDGnWL2KrMCk0mI1Gpwz,0WtDGnWL2KrMCk0mI1Gpwz,5.448883333333334
Escapism. - 4am Remix,RAYE,Escapism. (4am Remix),2024-02-02,53,https://open.spotify.com/track/5AIUQWoMELIpAOi1WPMeSD,5AIUQWoMELIpAOi1WPMeSD,3.4757
Streets,Doja Cat,Hot Pink,2019-11-07,85,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,60ynsPSSKe6O3sfwRnIBRf,3.7831
CHIHIRO,Billie Eilish,HIT ME HARD AND SOFT,2024-05-17,90,https://open.spotify.com/track/7BRD7x5pt8Lqa1eGYC4dzj,7BRD7x5pt8Lqa1eGYC4dzj,5.057333333333333
Hierarchy,SABRINA G,Hierarchy,2024-10-18,19,https://open.spotify.com/track/0uUuuMPwmnDe0zSfqz2cFb,0uUuuMPwmnDe0zSfqz2cFb,2.816666666666667
Hurts Me,Tory Lanez,Hurts Me,2023-06-27,78,https://open.spotify.com/track/0RBw4ODUQPO4cuAOZtBGga,0RBw4ODUQPO4cuAOZtBGga,2.3466666666666667
The Abyss (feat. Lana Del Rey),The Weeknd,Hurry Up Tomorrow,2025-01-31,81,https://open.spotify.com/track/5ZDKPFRZC6QlJpf8bCIXTs,5ZDKPFRZC6QlJpf8bCIXTs,4.71455
Show Me Love,WizTheMc,Show Me Love,2025-02-07,92,https://open.spotify.com/track/5ITV0zqzjOYfFWpW0xBmRa,5ITV0zqzjOYfFWpW0xBmRa,2.9494166666666666
LOVE. FEAT. ZACARI.,Kendrick Lamar,DAMN.,2017-04-14,86,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,6PGoSes0D9eUDeeAafB2As,3.5566666666666666
Agora Hills,Doja Cat,Scarlet,2023-09-22,79,https://open.spotify.com/track/7dJYggqjKo71KI9sLzqCs8,7dJYggqjKo71KI9sLzqCs8,4.422666666666666
Weekend Lover,Ainae,Weekend Lover,2025-02-13,29,https://open.spotify.com/track/5xxiYW4j8qQZIxYdvfYJ48,5xxiYW4j8qQZIxYdvfYJ48,2.4009833333333335
Houston,Jean Dawson,Houston,2024-09-20,42,https://open.spotify.com/track/4d9O0gY7JmTXRHNmv4It66,4d9O0gY7JmTXRHNmv4It66,4.631566666666667
Thinkin Bout You,Frank Ocean,channel ORANGE,2012-07-10,86,https://open.spotify.com/track/7DfFc7a6Rwfi3YQMRbDMau,7DfFc7a6Rwfi3YQMRbDMau,3.3457666666666666
i like the way you kiss me,Artemas,i like the way you kiss me,2024-03-19,85,https://open.spotify.com/track/2GxrNKugF82CnoRFbQfzPf,2GxrNKugF82CnoRFbQfzPf,2.3752333333333335
Stargirl Interlude,The Weeknd,Starboy,2016-11-24,82,https://open.spotify.com/track/5gDWsRxpJ2lZAffh5p7K0w,5gDWsRxpJ2lZAffh5p7K0w,1.8604333333333334
Good Cry,Bruklin,Good Cry,2024-11-29,36,https://open.spotify.com/track/7zfcRc9B8sQMYPAZ5ucqBo,7zfcRc9B8sQMYPAZ5ucqBo,2.31325
Needed Me,Rihanna,ANTI (Deluxe),2016-01-28,83,https://open.spotify.com/track/4pAl7FkDMNBsjykPXo91B3,4pAl7FkDMNBsjykPXo91B3,3.1933333333333334
Odd Look,Kavinsky,Odd Look,2013-01-01,62,https://open.spotify.com/track/3Q6mwJseOFYBJ10d5CXp4o,3Q6mwJseOFYBJ10d5CXp4o,4.225766666666667
Nightcall,Kavinsky,Nightcall,2010,75,https://open.spotify.com/track/0U0ldCRmgCqhVvD6ksG63j,0U0ldCRmgCqhVvD6ksG63j,4.306883333333333
Nights,Frank Ocean,Blonde,2016-08-20,82,https://open.spotify.com/track/7eqoqGkKwgOaWNNHx90uEZ,7eqoqGkKwgOaWNNHx90uEZ,5.119183333333333
Lost,Ridi,Lost,2025-02-07,49,https://open.spotify.com/track/5gPSmg5iQPXadHeuSzSMTU,5gPSmg5iQPXadHeuSzSMTU,2.908333333333333
Like I Want You,GIVĒON,TAKE TIME,2020-03-27,80,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd,6qBFSepqLCuh5tehehc1bd,4.346266666666667
Stay High - Habits Remix,Tove Lo,Queen Of The Clouds,2014-09-24,68,https://open.spotify.com/track/5JCi3pyggvk4B0yd0BK3ow,5JCi3pyggvk4B0yd0BK3ow,4.306433333333334
Dead Man Walking,Brent Faiyaz,Dead Man Walking,2020-09-18,66,https://open.spotify.com/track/5VlTQnZO89Ioku8ssdbqJk,5VlTQnZO89Ioku8ssdbqJk,4.117983333333333
DIRTY LITTLE SECRET,Nessa Barrett,DIRTY LITTLE SECRET,2024-09-20,56,https://open.spotify.com/track/1YLzM2u0jpPxKTcrovSSZP,1YLzM2u0jpPxKTcrovSSZP,3.5806666666666667
Sleepless,AVAION,Sleepless,2022-05-27,75,https://open.spotify.com/track/75HBVc7kJLjC2LlPc4ScfH,75HBVc7kJLjC2LlPc4ScfH,2.754383333333333
Islands,The xx,xx,2009-08-16,63,https://open.spotify.com/track/0Rqwa6i410IwhTiugt6vXi,0Rqwa6i410IwhTiugt6vXi,2.6786666666666665
Stay,Kenya Grace,The After Taste,2024-03-21,44,https://open.spotify.com/track/7zjT5UAKMHs4P3HuZgKB5j,7zjT5UAKMHs4P3HuZgKB5j,3.2537333333333334
Strings,E S,Strings,2025-01-24,26,https://open.spotify.com/track/2DbmxBiv6zFtz4P9Uv6HSL,2DbmxBiv6zFtz4P9Uv6HSL,2.4463333333333335
NDA,Billie Eilish,Happier Than Ever,2021-07-30,78,https://open.spotify.com/track/38GBNKZUhfBkk3oNlWzRYd,38GBNKZUhfBkk3oNlWzRYd,3.2629333333333332
Moonlight,Kali Uchis,Moonlight,2023-02-24,77,https://open.spotify.com/track/2i2gDpKKWjvnRTOZRhaPh2,2i2gDpKKWjvnRTOZRhaPh2,3.12595
Exchange,Bryson Tiller,T R A P S O U L,2015-10-02,82,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,43PuMrRfbyyuz4QpZ3oAwN,3.24355
No Idea,Don Toliver,Heaven Or Hell,2020-03-13,82,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,7AzlLxHn24DxjgQX73F9fU,2.573733333333333
CHANCES,KAYTRANADA,NOTHIN LIKE U / CHANCES,2018-11-30,65,https://open.spotify.com/track/439X8jGytErRiPnaoUJHju,439X8jGytErRiPnaoUJHju,3.6366666666666667
Talk,JAZMYNE,Talk,2025-01-16,28,https://open.spotify.com/track/5gNVp8fBaz4y3vGVSYbnka,5gNVp8fBaz4y3vGVSYbnka,2.7333333333333334
"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,93,https://open.spotify.com/track/7CyPwkp0oE8Ro9Dd5CUDjW,7CyPwkp0oE8Ro9Dd5CUDjW,4.0780666666666665
EVRGRN,Josh Caballes,EXPENSIVE THERAPY,2024-11-06,11,https://open.spotify.com/track/6FFGK5sjPR0yKXelZzkrzj,6FFGK5sjPR0yKXelZzkrzj,2.57625
Hourglass,Baby Tate,Hourglass,2021-09-02,33,https://open.spotify.com/track/7udNt8rbaYcuYKaAtkA8qn,7udNt8rbaYcuYKaAtkA8qn,2.9015333333333335
Oxygen,Pixia,Oxygen,2025-03-21,30,https://open.spotify.com/track/4m5GfM0XzFqN2OCEwnsSAL,4m5GfM0XzFqN2OCEwnsSAL,3.6125
Make You Mine,Madison Beer,Make You Mine,2024-02-09,80,https://open.spotify.com/track/48vIfHaK7by6x0T6ucpODL,48vIfHaK7by6x0T6ucpODL,3.69515
Teenage Fever,Drake,More Life,2017-03-18,81,https://open.spotify.com/track/6n3HGiq4v35D6eFOSwqYuo,6n3HGiq4v35D6eFOSwqYuo,3.6615333333333333
Nothing Burns Like The Cold,Snoh Aalegra,FEELS,2017-10-20,69,https://open.spotify.com/track/6G0KITyDe4EQREYyuVQmOn,6G0KITyDe4EQREYyuVQmOn,3.4985166666666667
Lean Wit Me,Juice WRLD,Goodbye & Good Riddance,2018-12-10,80,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,3oDkdAySo1VQQG0ptV7uwa,2.92925
Summer Rain,Majid Jordan,Wildest Dreams,2021-10-22,45,https://open.spotify.com/track/3sCnC8LTixzL22HZkdcyQT,3sCnC8LTixzL22HZkdcyQT,3.33555
Intro,The xx,xx,2009-08-16,73,https://open.spotify.com/track/2usrT8QIbIk9y0NEtQwS4j,2usrT8QIbIk9y0NEtQwS4j,2.132
Recognize (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR TWO,2014-07-29,2,https://open.spotify.com/track/5wUUWVRvrciJqFitZF8R0P,5wUUWVRvrciJqFitZF8R0P,5.186616666666667
Marvins Room,Drake,Take Care (Deluxe),2011-11-15,77,https://open.spotify.com/track/047fCsbO4NdmwCBn8pcUXl,047fCsbO4NdmwCBn8pcUXl,5.7871
For Me,SouthmadeVelly,For Me,2024-12-20,30,https://open.spotify.com/track/75oOv0Wz3k5iu01CzrnWRF,75oOv0Wz3k5iu01CzrnWRF,2.5
Trust,Brent Faiyaz,Lost,2018-10-19,77,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR,0oufSLnKQDoBFX5mgkDCgR,2.6403333333333334
Party Monster,The Weeknd,Starboy,2016-11-25,79,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,4F7A0DXBrmUAkp32uenhZt,4.15355
Waves of Blue,Majid Jordan,Wildest Dreams,2021-10-22,56,https://open.spotify.com/track/4lKe0viSvv8ckoTPvHBih1,4lKe0viSvv8ckoTPvHBih1,3.4791
Privilege,The Weeknd,"My Dear Melancholy,",2018-03-30,64,https://open.spotify.com/track/0Nwar8rweBUyfyuoyjjUvk,0Nwar8rweBUyfyuoyjjUvk,2.8428833333333334
D'Evils,SiR,November,2018-01-19,70,https://open.spotify.com/track/0wY9rA9fJkuESyYm9uzVK5,0wY9rA9fJkuESyYm9uzVK5,2.8636333333333335
Girl With The Tattoo Enter.lewd,Miguel,All I Want Is You,2010-11-26,82,https://open.spotify.com/track/1eUGmzzvahJjOSWgDHuRlv,1eUGmzzvahJjOSWgDHuRlv,1.71355
All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,All My Friends (feat. Tinashe & Chance the Rapper),2015-10-21,71,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K,6TaqooOXAEcijL6G1AWS2K,3.8291
Pretty Little Fears (feat. J. Cole),6LACK,East Atlanta Love Letter,2018-09-14,72,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp,4at3d5QWnlibMVN75ECDrp,4.005683333333334
Her,Majid Jordan,A Place Like This,2014-07-17,56,https://open.spotify.com/track/4Wfe2jloKo95eFVnJEr5N1,4Wfe2jloKo95eFVnJEr5N1,5.012133333333334
Purity (feat. Frank Ocean),A$AP Rocky,TESTING,2018-05-25,69,https://open.spotify.com/track/2MF4HtZHBoUliOi9nOAbS0,2MF4HtZHBoUliOi9nOAbS0,4.3726666666666665
Firefly,Mura Masa,Someday Somewhere,2015-04-10,58,https://open.spotify.com/track/2s9C5THb9llwyVXtjveV4E,2s9C5THb9llwyVXtjveV4E,3.8
Don’t Matter To Me (with Michael Jackson),Drake,Scorpion,2018-06-29,71,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0,6G8kHiVZ1jW7vHMPVRNZU0,4.096433333333334
L$D,A$AP Rocky,AT.LONG.LAST.A$AP,2015-05-26,74,https://open.spotify.com/track/4S7YHmlWwfwArgd8LfSPud,4S7YHmlWwfwArgd8LfSPud,3.9717666666666664
waves,Miguel,Wildheart (Deluxe Version),2015-06-26,41,https://open.spotify.com/track/7LP6AUTf4KD055DVxfBXOu,7LP6AUTf4KD055DVxfBXOu,3.3748833333333335
Novacane,Frank Ocean,Novacane,2011-01-01,84,https://open.spotify.com/track/4osgfFTICMkcGbbigdsa53,4osgfFTICMkcGbbigdsa53,5.0391
The Morning,The Weeknd,House Of Balloons (Original),2011-03-21,76,https://open.spotify.com/track/4jBfUB4kQJCWOrjGLQqhO0,4jBfUB4kQJCWOrjGLQqhO0,5.23515
So High,Ski Mask The Slump God,STOKELEY,2018-11-30,51,https://open.spotify.com/track/3nTDO6k4R6i3FpKx0QNgJ5,3nTDO6k4R6i3FpKx0QNgJ5,2.4968833333333333
HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,2019-10-04,86,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,3eekarcy7kvN4yt5ZFzltW,2.9286666666666665
Down On My Luck,VIC MENSA,Down On My Luck,2014-01-01,43,https://open.spotify.com/track/3ZuHoaPp0mQllnIzOyc2k6,3ZuHoaPp0mQllnIzOyc2k6,3.4912
Sober - Jarreau Vandal Remix,Mahalia,Sober (Jarreau Vandal Remix),2017-08-11,44,https://open.spotify.com/track/49ObNH7FeBkTehJVPGF1P1,49ObNH7FeBkTehJVPGF1P1,3.6724666666666668
Daydreaming,NxWorries,Daydreaming,2023-05-18,48,https://open.spotify.com/track/6qqq5zPYV7U4UsKnGC82tw,6qqq5zPYV7U4UsKnGC82tw,3.1161166666666666
SLOW DANCING IN THE DARK,Joji,BALLADS 1,2018-10-26,11,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,0rKtyWc8bvkriBthvHKY8d,3.4878833333333334
You Look Lonely x Resonance - Slowed + Reverb,citrulinq,You Look Lonely x Resonance (Slowed + Reverb),2024-06-14,35,https://open.spotify.com/track/6z7Evq7ok6WzK62xoOQkTN,6z7Evq7ok6WzK62xoOQkTN,2.7913
Don't,Bryson Tiller,T R A P S O U L,2015-10-02,86,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,3pXF1nA74528Edde4of9CC,3.304883333333333
Crystalised,The xx,xx,2009-08-16,69,https://open.spotify.com/track/5UBBJnFxsfjFxfrtvErQoH,5UBBJnFxsfjFxfrtvErQoH,3.3657666666666666
WAIT FOR U (feat. Drake & Tems),Future,I NEVER LIKED YOU,2022-04-29,84,https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,59nOXPmaKlBfGMDeOVGrIK,3.1648833333333335
worst behaviour,kwn,worst behaviour,2024-11-01,30,https://open.spotify.com/track/5EQHN6tBq72rJxHhmGnDoJ,5EQHN6tBq72rJxHhmGnDoJ,2.9832
BUTTERFLIES,Isaiah Falls,LUCKY ME,2024-10-11,70,https://open.spotify.com/track/0quwQM9YgpwBsNnCyZ8aaA,0quwQM9YgpwBsNnCyZ8aaA,2.7260166666666668
Galaxy,Kid Travis,Strawberry Skies (Deluxe Edition),2020-12-04,45,https://open.spotify.com/track/2LL8v2NXuuzkV9N1G2m7oE,2LL8v2NXuuzkV9N1G2m7oE,2.823583333333333
Thank You (Not So Bad),Dimitri Vegas & Like Mike,Thank You (Not So Bad),2023-12-01,85,https://open.spotify.com/track/09CnYHiZ5jGT1wr1TXJ9Zt,09CnYHiZ5jGT1wr1TXJ9Zt,2.3333333333333335
Car Keys,Nito-Onna,Car Keys,2023-10-27,0,https://open.spotify.com/track/0SxXZAjFO4Oey1eKhDdb4G,0SxXZAjFO4Oey1eKhDdb4G,2.1111
I Don't Wanna Wait,David Guetta,I Don't Wanna Wait,2024-04-05,85,https://open.spotify.com/track/331l3xABO0HMr1Kkyh2LZq,331l3xABO0HMr1Kkyh2LZq,2.49445
Numb,Arc North,Numb,2020-08-25,7,https://open.spotify.com/track/2OfQvGrr83FGpdLA1nAR01,2OfQvGrr83FGpdLA1nAR01,2.17795
Bloody Mary,Nito-Onna,Bloody Mary,2023-02-10,5,https://open.spotify.com/track/6kMzwZU1B2kYDkwXNeW3gN,6kMzwZU1B2kYDkwXNeW3gN,2.096
10:35,Harddope,10:35,2023-09-01,0,https://open.spotify.com/track/6vxIESInAmpvHpE1DNLVJR,6vxIESInAmpvHpE1DNLVJR,2.768666666666667
Stumblin' In,CYRIL,Stumblin' In,2023-11-10,86,https://open.spotify.com/track/0h3Xy4V4apMraB5NuM8U7Z,0h3Xy4V4apMraB5NuM8U7Z,3.55605
Lay Low,PACANI,Lay Low,2024-08-14,42,https://open.spotify.com/track/3VjfSyx7WVSuqrXwC3tsHb,3VjfSyx7WVSuqrXwC3tsHb,2.504
MONTAGEM TOMADA - Slowed,MXZI,MONTAGEM TOMADA,2025-03-21,81,https://open.spotify.com/track/1mfvWzF39LwVpAm8g0LhQT,1mfvWzF39LwVpAm8g0LhQT,1.4150166666666666
I Adore You (feat. Daecolm),HUGEL,I Adore You (feat. Daecolm),2024-07-19,87,https://open.spotify.com/track/5nPbKG04fhLkIAjcPFaZq7,5nPbKG04fhLkIAjcPFaZq7,3.566666666666667
I Like The Way You Kiss Me,Harddope,I Like the Way You Kiss Me,2024-06-28,62,https://open.spotify.com/track/6it64Jzw2oozPLRYPjkie6,6it64Jzw2oozPLRYPjkie6,2.325
Body,Badscandal,Body,2024-11-29,60,https://open.spotify.com/track/4BJ83GHwyDFvw0HQfjOK1s,4BJ83GHwyDFvw0HQfjOK1s,2.466666666666667
Ferrari,Cour,Ferrari,2023-01-25,0,https://open.spotify.com/track/5rOQ4YUZIxF9CSTcmjSrVN,5rOQ4YUZIxF9CSTcmjSrVN,2.128
Meet Me Halfway,Sandëro,Meet Me Halfway,2025-04-11,4,https://open.spotify.com/track/6LN9EOkfkBHK6iH3nzQXxm,6LN9EOkfkBHK6iH3nzQXxm,2.125183333333333
FE!N,CryJaxx,FE!N,2025-01-29,51,https://open.spotify.com/track/0C5MT3DWqlReChdj7bvS85,0C5MT3DWqlReChdj7bvS85,2.9777666666666667
Where Are You Now,Nick Giardino,Where Are You Now,2025-04-04,37,https://open.spotify.com/track/3IIbBABjBz1LGcAxcsudBQ,3IIbBABjBz1LGcAxcsudBQ,2.354833333333333
The Monster,Gaullin,The Monster,2025-03-28,56,https://open.spotify.com/track/2LP02KzZ9zbLbzcI0aq3NK,2LP02KzZ9zbLbzcI0aq3NK,2.2903166666666666
Popular,Lintrepy,Popular,2025-03-14,37,https://open.spotify.com/track/6ukoj0qiCa2bL2WFfbht0w,6ukoj0qiCa2bL2WFfbht0w,2.25
I Adore You,ANRY,I Adore You,2025-02-28,40,https://open.spotify.com/track/7AADUqL9LotiXuOX1x3odg,7AADUqL9LotiXuOX1x3odg,2.1307833333333335
FERRARI FRIGHT,Scythermane,FERRARI FRIGHT,2025-02-17,50,https://open.spotify.com/track/2KLKOr4xwpWqf80x7DVrlt,2KLKOr4xwpWqf80x7DVrlt,1.4265833333333333
OIIA OIIA,Hyper VIPER,OIIA OIIA,2025-03-03,53,https://open.spotify.com/track/7CPfXmk1PFeYPYyf5jSGNy,7CPfXmk1PFeYPYyf5jSGNy,2.0785666666666667
CONTIGO (with Tiësto),KAROL G,CONTIGO (with Tiësto),2024-02-15,77,https://open.spotify.com/track/4UkUxO2WlKLc0Q1iEutGGh,4UkUxO2WlKLc0Q1iEutGGh,3.2131
FREE FUNK,Joinnus,FREE FUNK,2025-03-14,48,https://open.spotify.com/track/0n6jBBS8xPJLCaxhPQ7iDd,0n6jBBS8xPJLCaxhPQ7iDd,1.9571333333333334
Enemy,Arc North,Enemy,2022-03-04,1,https://open.spotify.com/track/5o1QZzfsboTlxhoAPR36LA,5o1QZzfsboTlxhoAPR36LA,2.3333333333333335
I Know You So Well,dnvn,I Know You So Well,2025-02-07,52,https://open.spotify.com/track/7txGSPCde3AuyEOzOYy32P,7txGSPCde3AuyEOzOYy32P,2.075
It’s A Miracle,SAMMY & LESEN,It’s A Miracle,2025-01-17,40,https://open.spotify.com/track/3cdYvrhDWATnutOFMW6OPJ,3cdYvrhDWATnutOFMW6OPJ,2.0370333333333335
Freaks,TRFN,Freaks,2024-12-13,61,https://open.spotify.com/track/3XCGpKx1EaFA4sqgpQ2253,3XCGpKx1EaFA4sqgpQ2253,2.01935
Holding On,Liam Dakota,Holding On,2025-01-15,37,https://open.spotify.com/track/6iXmBzEcDNjkVZA23W0hCQ,6iXmBzEcDNjkVZA23W0hCQ,2.706383333333333
Boots On The Ground,Dillin Hoox,Boots On The Ground,2025-03-28,44,https://open.spotify.com/track/1ivflkKhXZXpPJbjcg3eOl,1ivflkKhXZXpPJbjcg3eOl,2.5695166666666664
My Oh My,Blvck Cobrv,My Oh My,2024-12-25,40,https://open.spotify.com/track/0UIpK3ZiY33PXP5Jg63Pvt,0UIpK3ZiY33PXP5Jg63Pvt,2.6422166666666667
Gravity,MetaBoy,Gravity,2025-01-17,52,https://open.spotify.com/track/2SrsEGgjFTgSLrk48DEwmy,2SrsEGgjFTgSLrk48DEwmy,2.2
Timelapse,HXPETRAIN,Timelapse,2024-12-06,39,https://open.spotify.com/track/6Tg7Zq9S1uAgoXdZ2Bj07y,6Tg7Zq9S1uAgoXdZ2Bj07y,2.1882333333333333
ALONE,NEWER,ALONE,2025-04-04,32,https://open.spotify.com/track/4SjVlJNXiD48a0qkgRp30l,4SjVlJNXiD48a0qkgRp30l,3.09375
Goodbye,Blackjack,Goodbye,2024-12-20,37,https://open.spotify.com/track/2iInrRRBr6IjvfGKF1OVy2,2iInrRRBr6IjvfGKF1OVy2,3.1666666666666665
BANGALORE,Cesqeaux,BANGALORE,2025-03-28,40,https://open.spotify.com/track/3FP428OcKBqMak48tuTEqP,3FP428OcKBqMak48tuTEqP,3.5586166666666665
Face to Face (Let Me Love You),Sugar Jesus,Face to Face (Let Me Love You),2025-03-13,54,https://open.spotify.com/track/0KnZyt15wcngx4oA8VrBua,0KnZyt15wcngx4oA8VrBua,2.609366666666667
